cluster,Name,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ruwe,l,b,radial_velocity,dist_kpc,dist_pc,X,Y,Z,Metal,M_e,log_age,log_age_e,dg,Av,Ag,E_BR_RP,d2,mass,e_mass,fb,rc_deg,e_rc_deg,rt_deg,e_rt_deg,ro_deg,e_ro_deg,re_deg,e_re_deg,r50_deg,bw,fitflag,rc_pc,rt_pc,e_rc_pc,e_rt_pc,R_J_pc,a_kpc,e,p_Myr,i_deg
290,NGC_5269,206.1647284,0.027040655,-62.90733886,0.030068263,-4.544339933,0.033438016,-1.902369459,0.035744045,0.482273044,0.043109707,11.11176443,0.98987815,308.9528802,-0.658258369,-37.77807487,2.073514189,2073.514189,-6908.831956,-1500.859524,-4.45101124,0.0152,0.004435567,8.399673721,0.218391517,12.48721557,1.642284687,1.414007115,0.674865291,0.026091082,676,135,0.69,0.082032435,0.003606355,0.171702199,0.011819901,0.121146903,0.001417017,0.250417707,0.011301089,0.059992986,0.436286726,comb,2.968725085,6.213842432,0.130512724,0.427758076,9.482517309,7.72931417,0.124164695,0.61435266,79.819751
290,Theia_2166,217.0400466,0.01782211,-61.37838537,0.024721148,-4.418673982,0.02967495,-1.936067365,0.033623419,0.571521148,0.033842338,16.9463318,0.989321025,314.2489889,-0.640157477,-40.27995537,1.749716531,1749.716531,-6972.386196,-1180.996756,-0.18544927,0.0480666,0.014026488,8.949877704,0.23269682,11.98715719,1.280490766,1.10250255,0.526193041,0.004529082,119,23,0.44,0.263105278,0.206054618,0.27223436,0.11031317,0.198962592,0.002290986,0.283657606,0.010183516,0.099643017,0.550321208,comb,8.034791711,8.313578488,6.292560717,3.368778273,5.318169371,7.3135259,0.109460644,0.565452995,82.66730462
291,NGC_5617,217.4520469,0.018790197,-60.72259282,0.028575186,-5.683086036,0.036117505,-3.180776318,0.039577145,0.421571512,0.037581883,11.12032223,1.011206985,314.6728585,-0.111115395,-37.29311523,2.372076793,2372.076793,-6588.028909,-1551.533246,12.98866663,0.0270298,0.007887664,7.800029359,0.202800763,13.61318384,2.205496737,1.898932691,0.906306446,0.012953545,1591,318,0.4,0.106810893,0.001254017,0.226120025,0.004243576,0.129271701,0.005741119,0.405400134,0.077653526,0.083401851,0.349465743,comb,4.422029732,9.361493434,0.051916994,0.175686381,12.25092648,6.214945544,0.134801803,0.44295774,88.31694007
291,UBC_298,217.549944,0.040325645,-59.82473027,0.046648495,-5.587634225,0.054653406,-3.652071532,0.061682723,0.380018972,0.063479066,6.187623024,1.017260313,315.057711,0.704444022,-38.76131898,2.631447569,2631.447569,-6413.253766,-1705.777194,46.7046031,0.0270298,0.007887664,8.650307523,0.224907996,13.33656466,2.16551067,1.864504687,0.889874941,0.157852921,692,138,0.8,0.124298676,0.009008327,0.292171739,0.039316927,0.18707989,0.001441001,0.461293894,0.013414687,0.121509909,0.409844952,comb,5.708718017,13.41869539,0.413729255,1.805725183,9.164400445,7.385642881,0.162352433,0.57383728,95.86366209
292,NGC_5715,220.8535072,0.03367782,-57.57418184,0.039373714,-3.468234557,0.046419311,-2.294171729,0.053066336,0.45003505,0.049885593,8.648469925,1.001594901,317.5212352,2.091543584,-27.61311248,2.222049149,2222.049149,-6628.904994,-1366.753988,90.63491921,0.0085476,0.002494306,8.899820502,0.231395333,12.60610866,2.227185141,1.917606406,0.915218879,0.012282257,1536,307,0.81,0.096475146,0.00360651,0.212122238,0.013365562,0.15701392,0.00135304,0.455632478,0.015530214,0.102119737,0.379077799,comb,3.741506231,8.226540287,0.139867937,0.518344212,12.09229831,7.548095644,0.08170878,0.592873986,98.20485885
292,NGC_5764,223.3797563,0.027821664,-52.66749041,0.03419509,-3.370861321,0.038457142,-2.262547151,0.050451854,0.496595831,0.046438061,10.90358686,1.005815268,320.9644148,5.876059198,-32.64443773,2.013710017,2013.710017,-6673.395196,-1173.830294,208.9864273,0.0480666,0.014026488,9.079181246,0.236058712,12.20678411,1.647626652,1.418606548,0.677060469,0.014042122,389,77,0.84,0.084298969,0.002571102,0.28271628,0.026195963,0.139221168,0.004960491,0.504805149,0.07485343,0.089966164,0.431929845,comb,2.962760604,9.936309617,0.090363617,0.92067991,7.673749455,7.174717596,0.089887221,0.549431456,84.71327826
293,NGC_6200,250.9888494,0.027097544,-47.52958176,0.020121966,-1.007919144,0.037895571,-2.299810868,0.032619759,0.362325963,0.034386344,10.31700611,0.984103978,337.9273407,-1.088677571,-14.9117809,2.759945745,2759.945745,-5797.302245,-939.7083666,-31.89489547,0.0270298,0.007887664,7.281033367,0.189306868,13.33178708,2.120518532,1.825766456,0.871386288,0.041090707,700,140,0.51,0.126180947,0.012567626,0.665145625,0.357549658,0.174020114,0.001813778,0.231172864,0.008743134,0.125423761,0.436286726,comb,6.078153936,32.04015816,0.605384309,17.22321724,8.454655208,8.105092045,0.049951914,0.659695057,99.60073751
293,UBC_1550,249.2455875,0.04530475,-48.43710164,0.02867918,-0.694090855,0.05926319,-2.880285924,0.041624136,0.393663528,0.055897098,7.083370051,0.99975866,336.470777,-0.831633773,-12.01938787,2.540240404,2540.240404,-6043.820678,-904.4057505,-17.51772357,0.0480666,0.014026488,8.720159303,0.226724142,14.25620293,3.065108853,2.639058723,1.259547505,0.044627965,590,118,0.77,0.13388416,0.002034069,0.25615287,0.005339939,0.182311483,0.007224877,0.448922471,0.061881109,0.094287917,0.449644313,comb,5.935829054,11.35668064,0.090181586,0.23674918,8.169272985,7.353882126,0.062582665,0.570139722,85.08312038
294,NGC_6204,251.5380675,0.057693221,-47.02610626,0.042231012,-0.705759908,0.081042983,-0.616195225,0.06692832,0.825330633,0.06741412,11.8809948,0.997321367,338.5535877,-1.045597816,9.25963608,1.211635629,1211.635629,-7046.685206,-422.4626696,-3.01486303,0.0085476,0.002494306,8.130333768,0.211388678,11.4037004,1.707322259,1.470004465,0.70159123,0.00888969,1000,200,0.44,0.130026804,0.003771874,0.255332716,0.010564964,0.219031731,0.001463836,0.676684827,0.017106272,0.12487654,0.356029855,comb,2.749680863,5.399528876,0.079763937,0.223417622,10.80807266,9.505192506,0.099586065,0.837814126,95.79152087
294,Theia_1891,257.7131237,0.074977461,-48.85406911,0.051831838,-0.549524071,0.10412734,-0.949538474,0.08354957,0.846500638,0.083826557,10.05433178,1.002017081,339.7048681,-5.435774855,3.96427181,1.181334018,1181.334018,-7073.25717,-385.9594772,-87.11694207,0.0085476,0.002494306,7.720159303,0.200724142,11.26252311,1.580703195,1.360985451,0.649559562,0.010013726,552,110,0.23,0.235432183,0.022446249,2.978684505,2.30789068,0,0,0,0,0.241785994,0.40578127,king,4.854180344,61.41501808,0.462800537,47.58447818,8.883442285,9.201167185,0.073114492,0.797940826,84.0611496
294,Theia_2460,256.1196238,0.050596517,-51.31784621,0.042697856,-0.683927975,0.08004212,-1.28726976,0.070012082,0.886816675,0.06932696,13.08741999,0.980864734,337.0770612,-6.0486116,9.52043187,1.127628774,1127.628774,-7126.39683,-422.2076548,-98.02389502,0.0085476,0.002494306,7.650307523,0.198907996,10.41457136,1.015913199,0.874701265,0.417469981,0.015666291,453,90,0.47,0.180841391,0.010373281,2.708580224,1.538386914,0,0,0,0,0.221168857,0.412833348,king,3.55910955,53.30712006,0.20415483,30.27673878,8.367382923,9.082452719,0.080859621,0.782548064,85.82474216
295,NGC_6231,253.5555412,0.06509731,-41.80517863,0.044506129,-0.588292974,0.086179934,-2.150027261,0.070645884,0.608895977,0.072200529,8.302566528,1.001497149,343.4940188,1.189309005,-30.79548312,1.642316649,1642.316649,-6633.028175,-441.8943217,48.43336297,0.0480666,0.014026488,6.810232518,0.177066045,12.6610575,1.91625165,1.649892671,0.787446743,0.030375913,4384,876,0.57,0.115892533,0.005026026,0.420549035,0.061605943,0.224467704,0.002145761,0.645180295,0.024325847,0.133354294,0.301966803,comb,3.321924199,12.05454726,0.144065169,1.765862455,17.01527202,8.294258137,0.057872205,0.682924391,97.49130986
295,OC_0673,252.6378901,0.021761755,-41.59645195,0.014240669,-0.896446648,0.033805103,-2.000887198,0.025973061,0.610999965,0.025101109,24.47219146,0.95959097,343.2004217,1.847568824,-34.27877599,1.636661306,1636.661306,-6658.599976,-441.7912113,66.67097255,0.0480666,0.014026488,6.840106094,0.177842758,11.71574887,1.726195674,1.486254476,0.709346897,0.007377508,101,20,0.54,0.122494475,0.020435489,0.144851844,0.015274253,0.102287385,0.0022053,0.200321494,0.015397059,0.046105597,0.588795922,comb,3.499070423,4.137711542,0.58374237,0.436311,4.845470736,8.301758445,0.058544559,0.68385093,97.03823662
296,NGC_6396,264.3945068,0.050109865,-35.02302466,0.039751987,-0.462430266,0.069413137,-2.045637027,0.047769785,0.364680219,0.056402798,6.219210433,0.991009205,353.9356915,-1.772161331,-27.81667247,2.742128439,2742.128439,-5658.834667,-261.819336,-62.02834797,0.0480666,0.014026488,6.6599162,0.173157821,16.36658901,4.542478866,3.911074303,1.866644284,0.040723922,752,150,0.26,0.064011646,0.002594541,0.114781709,0.005779009,0.097749035,0.001087519,0.263758948,0.010936637,0.043040145,0.443170671,comb,3.063544233,5.493357298,0.124172578,0.276578573,8.426306618,8.330203579,0.03643138,0.687368658,105.3269041
296,OC_0692,263.3894541,0.060000402,-34.44391013,0.047518922,-0.714624162,0.08371042,-1.53718492,0.059951024,0.279114999,0.067770055,3.981793039,1.0024902,353.9700232,-0.75836235,-25.97682693,3.582752639,3582.752639,-5029.536671,-326.1047504,-28.8238974,0.0480666,0.014026488,8.089905111,0.210337533,14.77548208,4.90873469,4.226420568,2.017150068,0.01131454,904,181,0.74,0.098525224,0.003197099,0.124456772,0.002876272,0.096765364,0.001362895,0.196939883,0.010850161,0.046379096,0.447812679,comb,6.160864016,7.782385232,0.199917254,0.179855675,8.119273059,8.390457368,0.029661578,0.69483991,76.21469582
297,NGC_6400,265.0597319,0.05835872,-36.95538497,0.045093173,0.501569473,0.075023934,-2.574783823,0.047883652,0.796747278,0.067540925,11.55243349,0.975760669,352.5743277,-3.25006331,-14.65061689,1.255103127,1255.103127,-6943.952713,-153.5234013,-49.64910364,0.0270298,0.007887664,8.640481437,0.224652517,11.93633534,1.783063819,1.535217948,0.732715767,0.03012648,1012,202,0.7,0.146112468,0.005467861,0.300184039,0.017118351,0.234546291,0.000993548,0.670077661,0.011064457,0.137610247,0.376336397,comb,3.200693263,6.575736105,0.119777224,0.374989154,10.73433918,7.84846076,0.01665588,0.628612539,84.591738
297,Theia_3922,267.915357,0.04298104,-33.39995562,0.03399951,0.442515264,0.049024936,-2.806715657,0.032821104,0.765597324,0.052550875,14.85963535,0.995221853,356.8492111,-3.405240966,-15.19296466,1.306169665,1306.169665,-6884.869569,-67.70587273,-56.62653186,0.0152,0.004435567,8.780317312,0.22828825,11.70645182,1.978938216,1.703865804,0.813206582,0.01783306,467,93,0.65,0.185662058,0.009721003,0.463295535,0.04908673,0.267764945,0.002748865,0.655821659,0.026548408,0.167749362,0.448417426,comb,4.232530741,10.56173036,0.221609329,1.119028281,8.251558446,7.934543827,0.021353441,0.638982918,81.62631739
298,NGC_6451,267.6703397,0.030606873,-30.20731936,0.024310846,-0.104451684,0.038266338,-1.346620069,0.02444732,0.337176054,0.034806552,9.68447277,0.985884815,359.4754073,-1.601030667,-4.68851305,2.965809666,2965.809666,-5457.974904,-24.30177662,-60.47829678,0.0270298,0.007887664,7.800029359,0.202800763,14.09372553,2.869925331,2.47100571,1.179340592,0.026537398,1847,369,0.59,0.059643551,0.000814398,0.303553373,0.01249662,0,0,0,0,0.06123787,0.383164695,king,3.087337699,15.71287685,0.042155801,0.646864336,11.05928704,10.11963719,0.067102181,0.920351483,82.46389231
298,UBC_564,263.9922623,0.039425342,-34.63724974,0.030625119,-0.257548571,0.054555091,-1.665506282,0.039229184,0.399512463,0.046854193,8.767198987,0.98020175,354.0897653,-1.281879687,-5.37501563,2.503050824,2503.050824,-5887.229057,-231.4325307,-35.65675507,0.0270298,0.007887664,6.6599162,0.173157821,16.04755974,4.430590553,3.814738466,1.820665935,0.055912562,215,43,0.87,0.099311981,0.005343649,0.132127222,0.005487126,0.122580197,0.001639854,0.300894101,0.02169263,0.048687615,0.567300445,comb,4.338590695,5.772173007,0.233445206,0.239713211,5.692117205,8.492704867,0.050552422,0.707579678,104.3937649
299,NGC_6469,268.2694805,0.048831429,-22.30337424,0.037655436,0.69542967,0.06362009,0.727422477,0.040024586,0.57884164,0.06083044,10.04758167,0.981668293,6.554121065,1.970772344,-1.91394577,1.727588222,1727.588222,-6517.793943,184.2231993,72.23409607,0.0480666,0.014026488,6.6599162,0.173157821,15.92456059,3.838102125,3.304605929,1.577194216,0.028284337,487,97,0.81,0.088869574,0.004466353,0.913822115,0.300597385,0,0,0,0,0.115144224,0.441513891,king,2.679604513,27.55365816,0.134669934,9.063643192,8.064993146,9.531909124,0.114649976,0.841348922,99.45329751
299,Trumpler_33,276.1527599,0.055683386,-19.74089662,0.048745575,0.532857604,0.065624554,0.51091333,0.04969733,0.696038769,0.061712426,11.84040881,0.98677218,12.37327564,-3.207176637,-3.98741136,1.436701581,1436.701581,-6784.234984,294.0747078,-59.46816038,0.0480666,0.014026488,7.980003372,0.207480088,11.56050268,1.727752251,1.487594688,0.709986543,0.010335823,545,109,0.43,0.16029125,0.002070885,0.454448151,0.014237886,0.289745413,0.003100132,0.684804371,0.028275537,0.170259343,0.396850263,comb,4.019330817,11.39536599,0.0519278,0.357017454,8.617345108,11.00738096,0.092635711,1.044076448,82.09589401
300,NGC_6694,281.3172623,0.058229998,-9.392602464,0.05677969,0.161355087,0.070400566,-1.423275301,0.059524704,0.528526452,0.068330586,7.684507847,0.997180641,23.87442509,-2.909400561,-2.87544105,1.892052888,1892.052888,-6445.972538,741.8801734,-76.66259947,0.0085476,0.002494306,8.369215857,0.217599612,11.91601379,2.267819228,1.952592355,0.931916675,0.017465253,1383,276,0.43,0.128143611,0.003604641,0.223209239,0.007467186,0.190680846,0.001138718,0.538911551,0.012146295,0.110968188,0.351855948,comb,4.231629124,7.370938817,0.119034447,0.246585542,11.4524096,9.450813711,0.056511972,0.830634771,88.17699163
300,UBC_104,280.7055559,0.049618934,-6.246376282,0.049089314,0.465913611,0.057426004,-0.804735474,0.052087928,0.331871817,0.054710274,5.977347058,0.99495808,26.39550791,-0.935061174,-8.12910106,3.013211572,3013.211572,-5698.447759,1202.372923,-29.43668094,0.0270298,0.007887664,8.749736316,0.227493144,13.40214034,1.703311086,1.466550845,0.699942916,0.018101738,519,103,0.52,0.093930939,0.005768137,0.197737543,0.01916804,0.131966394,0.002092465,0.374697237,0.023009542,0.068495443,0.443170671,comb,4.939871571,10.39910894,0.303348995,1.008056098,7.59175425,11.07926356,0.055925938,1.054320482,76.57750854
300,UBC_105,280.3359458,0.0405123,-5.419893828,0.038829356,0.489860914,0.048470743,-1.023565024,0.042214677,0.474645948,0.048174154,10.1839359,0.9958152,26.95889942,-0.237182426,-5.14216652,2.106833533,2106.833533,-6408.88617,870.9731877,8.86929629,0.0270298,0.007887664,7.869818208,0.204615273,13.66428652,2.935809653,2.527732111,1.206414487,0.011866763,506,101,0.4,0.173865443,0.012586558,0.169133815,0.004707203,0.137696677,0.000697291,0.2471547,0.005020495,0.074420537,0.448417426,comb,6.393237838,6.219250284,0.462822614,0.173089418,8.097243373,10.21963035,0.053346242,0.934026255,80.12358082
301,NGC_7160,328.428478,0.080230974,62.51998223,0.073165245,-3.47727909,0.103408881,-1.400209551,0.090503231,1.079283919,0.087947503,12.99216175,1.00872457,103.9645199,6.399190128,-25.24467489,0.926540257,926.540257,-8337.005096,862.8021541,121.5246979,0.0085476,0.002494306,7.11058971,0.184875332,9.854193953,1.520570007,1.309210776,0.624848986,0.014740832,383,76,0.4,0.245586719,0.010771798,0.659134508,0.064733679,0.432797824,0.003212735,1.123739104,0.031461449,0.283792639,0.40312588,comb,3.971426581,10.65898155,0.174192664,1.046819855,8.73563541,10.49212341,0.200146762,0.971631058,90.48289164
301,UBC_10b,327.1642797,0.055061389,61.1827405,0.054231744,-3.463203179,0.07349617,-1.904530376,0.070358403,1.03115245,0.062705472,15.7633009,1.008308649,102.7268043,5.684854189,-24.84522746,0.969788706,969.788706,-8326.651358,910.0664822,115.0620909,0.0480666,0.000140275,9.11058971,0.236875332,10.46401408,2.065489068,1.778386087,0.848772989,0.025340971,439,87,0.64,0.586360191,0.080544442,1.766750938,0.530327967,0.439374497,0.033651179,0.472458631,0.979161882,0.437637829,0.43239908,comb,9.924736092,29.90403692,1.363295706,8.976334335,9.139292315,14.60715817,0.198118318,1.596080902,90.54428589
302,OC_0031,276.2928087,0.05572167,-13.27475995,0.051838554,-0.433490247,0.06996477,-2.278610599,0.05764958,0.468247446,0.06441682,6.542954009,1.0055002,18.15053029,-0.324178521,10.75222416,2.135622965,2135.622965,-6289.671038,600.5036876,5.22374528,0.0480666,0.014026488,6.620136055,0.172123537,15.91738182,6.067399689,5.224031132,2.493281154,0.072260365,916,183,0.87,0.072746297,0.003075978,0.135467522,0.007508365,0.106809049,0.001673043,0.278841573,0.017184901,0.055561066,0.43431246,comb,2.711520182,5.049369316,0.114652935,0.279864187,9.693919435,9.263078725,0.059910544,0.806007969,102.3964283
302,UBC_344,274.4751327,0.032310843,-12.00671184,0.02914118,-0.234971536,0.039184462,-2.160168524,0.030810785,0.474767637,0.036712188,12.30050468,0.998596966,18.42484302,1.833604223,9.49105434,2.106293526,2106.293526,-6274.05941,620.2855023,78.28900403,0.0480666,0.014026488,6.69019608,0.173945098,15.25397696,4.407757889,3.795079543,1.811283291,0.021993745,926,185,0.44,8.92903206,8129.855048,0.254873679,0.094579446,0.105805403,0.004567287,0.152725324,0.028536139,0.096952451,0.433348378,comb,328.2469072,9.369604264,298867.7561,3.476906615,9.759327305,9.297201772,0.057268302,0.810465789,101.8970252
303,OC_0034,278.9774329,0.030999503,-12.80017137,0.027816848,0.35798957,0.03755345,-0.44327578,0.029653878,0.516197765,0.035760922,15.03018785,0.98380325,19.78919644,-2.42230775,-18.73172491,1.937242016,1937.242016,-6431.901602,608.0715148,-59.73576803,0.0270298,0.007887664,8.810232518,0.229066045,12.07703918,2.084871659,1.795074499,0.856737892,0.006626909,190,38,0.66,0.083049426,0.002814367,0.182135192,0.010374802,0.128592252,0.002411521,0.295294948,0.022952488,0.05373111,0.561231024,comb,2.808005037,6.1582188,0.095157271,0.350785041,5.852100101,9.521338837,0.0655121,0.839949806,79.83444569
303,UBC_1021,280.8442655,0.051322846,-14.44167802,0.047014201,0.815847634,0.062842524,-0.632019501,0.052554261,0.587953089,0.056429502,10.27302456,1.000479281,19.1307207,-4.768808768,-15.09560902,1.700815963,1700.815963,-6640.79909,515.3767911,-115.3603355,0.0480666,0.014026488,6.640481437,0.172652517,15.86901355,3.749922195,3.22868301,1.540958371,0.03139713,649,129,0.3,0.304225222,0.019799862,1.009631301,0.117333429,0,0,0,0,0.254727183,0.407001697,king,9.03087659,29.97074214,0.587755706,3.483023893,8.985941024,8.967683588,0.049919645,0.767762185,99.5581945
304,OC_0077,294.7613303,0.024320858,16.7395524,0.025342043,-0.892944557,0.03388821,-5.945215613,0.032707963,1.080996912,0.03540758,30.16228294,1.008514166,53.23351985,-2.582894387,-4.448758,0.925072023,925.072023,-7580.226831,719.5399966,-24.3381289,0.0085476,0.002494306,7.530199698,0.195785192,10.75798978,1.711310387,1.473438243,0.703230075,0.010986147,210,42,0.54,1.020608993,0.442875709,0.939284852,0.145045334,0.72557522,0.014801819,1.247267913,0.104213269,0.404835331,0.482757265,comb,16.4782962,15.165273,7.150473064,2.341837072,6.743374748,8.773072133,0.108451408,0.742905978,89.42747919
304,Roslund_1,296.2310065,0.020646328,17.51812584,0.02185467,-0.862095808,0.029577332,-5.818372872,0.02890009,1.120747613,0.032175988,34.99434471,0.990711153,54.60907224,-3.40625758,-5.62258007,0.892261548,892.261548,-7623.31641,702.7635308,-31.60822605,0.0152,0.004435567,8.720159303,0.226724142,10.13298385,0.97561601,0.840005385,0.400910627,0.008304896,137,27,0.59,0.215654677,0.019154959,1.281969316,0.396954812,0,0,0,0,0.193906613,0.511252364,king,3.358369108,19.96398227,0.298298296,6.181738307,5.864857424,10.73110721,0.111210812,1.005016296,90.91471079
